index,SAVSNET_consult_id,Narrative,SAVSNET MPC,Consult_date,Species
2525,172892,"""Due vac but O says was off food last week and appetite still not normal, is active as usual. On physical examination has lost 600gr. Temp 39.9C. HR and RR normal. Chest and abdomen normal, no wounds found. Inj betamox and re-ex 1 week, if all well - vac then.""",other_unwell,2014-09-02 10:08:05,cat
2530,3349444,"""<<name>> Tricat and FeLV A354D01 62TH01. Going to be going to <<identifier>> in August. No problems reported other than gradual long term wt loss. Exam - goitre palpable. HR 200/min. May well be hyperthyroid. No tests pro tem given age. I think she is fit to travel but Feliway or similar may be useful.""",vaccination,2017-07-10 17:18:38,cat
2532,930231,"""still not right, no more vomiting but eating very little is urinating again, stools back to normal. clin exam: temperature 39.4, mucous membranes pink abdomen a bit uncomfortable, firm stools heart and lungs nothing abnormal detected. apart from temperature no new leads, advised bloods and start on antibiotics and deworm.""",post_op,2015-12-12 10:35:53,cat
2535,3927369,"""O noticed scabby area on chin, comes and goes, doesnt seem bothered by it, not itchy. fandw upto date. fine otherwise. rest of coat ok. skin - chin scabby areas and sl inflamed, black greasy material coming off. rest of coat in good condition, no flea dirt noted.  query feline acne? looks typical. trial clx wipes to prevent secondary infection. and keep area clean. advised Owner if acne can be chronic proble. not too severe now and no evidence of infection but may need further investigation/tx if doesnt clear.""",vaccination,2017-11-27 16:13:26,cat
2538,56600,"""Booster tricat/felv. General health ok, watch weight.""",vaccination,2014-05-27 15:28:38,cat
2542,4363470,"""Ducat a037a01. adv dental as both carnasial infected.""",vaccination,2018-04-03 12:12:42,cat
2546,5162588,"Was ok until this morning that vomited again. CE: mms pink and moist. abdo NAD. heart and lungs ok. T 38.1. DDX: FB / renal condition / tumor /.  Advised again X-rays/scan/bloods. O denied, says she spent lots of money on him in the last year. O prefers to give him the last chance on meds and PTS if vomiting agian in a few days. P: Cerenia injection.  Convenia injection",post_op,2018-10-07 10:03:40,cat
2549,2621510,"""<<identifier>> - vaccination reaction. O noted lump on back 2dd ago, seemed painful yesterday but fine today and seems smaller. Mid dorsal midline cutaneous lump, pea sized, mobile, non-painful. Adv O likely vaccination reaction, keep checking daily and massage to reduce size. Will check again at second vaccination, if concerned can FNA""",tumour,2017-01-03 09:34:07,cat
2551,5571200,"old cat, been urinary and faecally incontinent for a long time, owner ha been trying but now losing weight as well. owner request put to sleep and take home to bury",other_unwell,2019-01-09 14:35:58,cat
2555,1279003,"""H: Eating and drinking wlel. Struggling to get metacam in. Using buprenorphine syringe. Discussed these are different doses. From dose described by O likely underdose as opposed to over dose. Given Metacam syringe. Walking well. E: Pink mm, crt &lt;2s. HR 170 approx. Temp 38.9. Wound looks great. Penrose drain in for 5 days now. So removed as concerned about further infection risk No discharge at all oberved at home. NAD around ventral portion of drain, crusted and dried no fresh discharge. Two affixing sutrues removed and drain easily. 1 drop liquid ventral portion of drain and NAD. Discussed with O gently wipe ventral drain opening only for 2 more days. No swelling no pain, wound holding well.  P; Reassess with <<identifier>> and then again suture removal. Next appointment in 3 days.""",post_op,2016-03-04 09:19:22,cat
2558,1905678,"""owner reports tiptoeing RH since y&apos;day. eaten small amt this am, not seen drinking. has urinated in tray overnight and this am. no stools passed. cl exam: v ltd today as would not tolerate any examn without restraint. rough <<identifier>> pad RH - when tocuedh pus+++ released. toes/hock as far as possible to tell. too tense to examn proximal Rh. t=40.1. reacting to restraint so ubable to examine further today and has eaten so advise start abtx and nsaids, reck tomorrow starved for sedatn to examine/xray inb. Next appointment in 1 day.""",other_unwell,2016-07-19 16:25:31,cat
2560,6678860,"H- O been away for 6w so daughter has been looking after - so O unsure of how <<identifier>> has been, believes she has been fine. Came back today and noticed clear discharge from right eye, no squinting or any other ocular signs. PE-BAR, mm p+m, CRT <2sec, heart and lung ausc NAD. abdo palp soft and comfortable, NAD. ears, nose clear. teeth and skin ok. uncomfortable on pelvis extension bilaterally. Ocular exam. No asymmetry or blepharospasm. +ve palpebral and menace response OU. STT- OD 18mm, OS 15mm. +ve direct and indirect PLR OU. No visible trichiasis/distichiasis/FB. No signs of conjunctival inflam. Retinal exam normal. Corneal surface clear, -ve fluoro uptake. Advised monitor eye for now, could of been some irritation/allergen that has caused wet eye. Happy to vacc - ducat only.  Offered O flea and worming - declined. Offered O trial of nsaid - declined, would like to still monitor, made O aware that would be causing discomfort so need to consider.",vaccination,2019-09-13 17:37:41,cat
2562,1853300,"""PE: swelling behind her right ear has resolved for the moment - monitor site for recurrence. chewing/licking slowed down initially with steroid inj but has resumed recently. Areas of alopecia slightly pigmented - skin feels sl thin and warm with some flakiness. Pruritic. Discussed biopsies but would probably come back as non-specific inflammation. Before commiting to long term steroid use, trial with abs.""",pruritus,2016-07-08 10:14:42,cat
2568,755742,"""R eye sore initially 1w ago now affecting L eye. both eyes slightly erythemic/slight blepharospasm L eye. both fluores negative. use topical for 1w.warn could be viral. Next appointment in 1 week. re-ex much earlier if any concern at all""",other_unwell,2015-10-28 19:04:28,cat
2571,2112697,"""<<identifier>> flare up of rhinitis plus very anxious behaviour today - bloods to LO. owner noticed nasal discharge restarting today and sneezing ++.  has started him on amoxy/clav this am- to continue at 50mg twice daily with this. has been very jumpy today and owner noticed heart pounding. is still drinking ok, no change. still eating, not ravenous. has got all his thyroid medication doses. clinical exam: bright, alert and responsive in consult. bilateral yellow nasal discharge. heart rate 220. has lost wt. respiratory rate normal. t38.3. recommend bloods to include thyroid level, continue with antibiotics. if worsens over weekend to contact us/minight vets. otherwise <<identifier>> to report bloods on monday please, stay on same thyroid dose until then""",other_unwell,2016-09-02 20:02:20,cat
2575,4776657,"""booster DUCAT FeLV no concern wt unchanged. CE both maxillar arcades marked gengivitis. check response to abs> possible dental initially SandP( unless FORL)> total teeth extraction. rescued from CPL FeLV-FIV neg. rest of CE all satisfactory. Next appointment in 3 weeks.""",vaccination,2018-07-20 12:21:49,cat
2577,4019021,"""NAILS AND WEIGHT DISCUSSION. Good as gold for nail trim. <<identifier>> has put on nearly a 1kg in 4 months. Discussed diet- owner mainly feeding <<identifier>> fresh chicken. and tins here and there. Advsied to find a dry cat food and weigh out food and feed twice daily. Advised to have her weighed again in 4-6 weeks to see if any progress. Owner keen.""",other_healthy,2017-12-20 11:01:38,cat
2579,4886655,"""Re check. History: Dude. No vomiting, no diarrhea. Bright and himself. O doesn't have any worries. Qucik recheck, heart murmur 3-6. Recommanded to come to an apointment with <<name>> (discuss further therapy, diagnostics and what is needed with her). Ask about the prices (discuss what <<name>> whants to do and what she will suggest).""",other_healthy,2018-08-11 11:11:19,cat
2581,4982402,"""Presented for recurrence of pruritus. Occured as soon as preds stop. P/E: Multiple areas of pyoderma, hypotrichosis, raised papaules, and signs of excoriation on dorsum, flanks, head and ears. needs longer course of preds. Occurs at this time every yr so lokley atopy. Rex 2/52 to reassess or <<name>>. Next appointment in 2 weeks.""",pruritus,2018-08-31 10:44:12,cat
2584,5643005,"Flare up of miliary condition, not as bad as last time. Was doing very well on special skin food but owners had to introduce flavours as gets bored of it and now seems to have flared up. Discussed, ther might be salmon and turkey flavours? Rp injections in 15 if necessary. Also clipped nails.",other_healthy,2019-01-24 17:41:33,cat
2586,735283,"""1cm sore skin on ventral neck- advise clean with hibi, rechekc INI but seems ok. check up ok, no problems reported. 2nd FeLV 5CB301.""",vaccination,2015-10-23 09:30:22,cat
2589,259558,"""pre-spay HC ok ,""",other_healthy,2014-11-24 15:28:49,cat
2590,1551637,"""poc. check <<identifier>>.  scabby and some breakdown. continue meds as is whilst wait on path report. sl wt gaine eating well and pd all resolved. discuss bloods elect wait on histo results and see if continues to resolve 1st as DM signs resolved again? if ongoing then needs bloods u/s to check.""",post_op,2016-05-04 09:45:59,cat
2593,6820243,"Eating, drinking, urinating & faeces normal. No c/s/occational v and no diarrhoea. Needs to restart vaccines. HR 160 bpm, gingivitis upper right molar area. Minimal tartar. Nice teeth. Flea dirt seen - o has treatment but doesnt use it.",vaccination,2019-10-16 18:05:17,cat
2601,2582562,"""Primary vaccination.  Tricat/FeLV A349A01/5T1n01. With new owner for week. Doing well, owner no concerns, just little stressed by child. Advised faliway diffuser. c/e: nothing abnormal detected, body condition score 3/5, ts 0/5, removed both knots from spay incision.  1/2 tabl of quantex and endectrid administrated in consult. Microchip implanted between shoulders.  Next appointment in 3 weeks. 2nd vacc""",vaccination,2016-12-20 11:21:52,cat
2605,4094789,"""Teeth mild gingivitis on upper canines, discussed dentigen, owner has at home. HR 160 no murmurs, BCS 8/9, long discussion about diet and reducing food intake. Owner wants to trial endectrid to check no issues with skin as sensitive to some flea treatments. Discussed sunblock in summer for ears and nose.""",vaccination,2018-01-12 10:57:24,cat
2607,4477342,"""b12 inj put on little weight doing well in himslef o declined bloods etc.""",other_healthy,2018-05-08 09:28:49,cat
2614,504785,"""pre-op all OK. Fleas noted. book op date""",other_healthy,2015-08-03 09:25:22,cat
2619,4589511,"""Booster. OR no concerns, DUDE all normal.  CE general exam nothing abnormal detected, good bcs and stable weight.  Gave vaccs, O has enough f/w at home. The Flea/Worm treatment dispensed today can be prescribed by a nurse from today for a maximum period of 12 months assuming weight stays within current weight range and the owner reports the animal fit and well.""",vaccination,2018-06-08 15:39:12,cat
2620,3214264,"""Burst CBA L thoracic flank. BAR. E/D N. Outdoor cat.""",trauma,2017-06-06 10:02:29,cat
2629,2193080,"""HPC FOC flea check+restart primary vac. Restart primary vaccination course as lapsed with boosters. Infested with adult fleas and flea dirt+++.O has treated the house with Indorex spray and also fumigated with anti-flea products but warned it may take at least 6 weeks to break the flea cycle. May consider Program injection if still flea problem &gt; 6 weeks. Moderate gingivitis observed and owner does report he was rescued as a kitten and had a bout of cat flu when he was a kitten. Explained gingivitis possibly related to this(calici virus) and need to keep an eye on.""",vaccination,2016-09-21 10:25:31,cat
2630,2640301,"""PTS. v+, d+, straining during defecation owner.  mass cremation""",other_healthy,2017-01-06 14:16:41,cat
2632,2961441,"""<<name>>- repeat Meloxaid.""",other_healthy,2017-03-29 12:49:27,cat
2641,819424,"""vacc RCP wt 3.83kg. owner reportd healthy, no concerns. PE unremarkable. fleas on coat brushing,  admin milbemax and program injection""",vaccination,2015-11-14 10:33:11,cat
